curso,ano,prova,tipoquestao,idquestao,objeto,conteudo1,conteudo2,conteudo3,gabarito,acertoscurso,acertosregiao,acertosbrasil,acertosdif,urlprova,urlsintese,urlcurso,urlcrop,urlimage
CC,2017,Geral,Discursiva,D1,"Ética, democracia e cidadania; Responsabilidade social; sociodiversidade e multiculturalismo.",,,,-,"43,7","52,1","52,8","-9,1",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1njCTbndN_vk3R2qQEiARLn42hZvszu7-&export=download,https://drive.google.com/file/d/1njCTbndN_vk3R2qQEiARLn42hZvszu7-/view?usp=sharing
CC,2017,Geral,Discursiva,D2,"Ética, democracia e cidadania; sociodiversidade e multiculturalismo.",,,,-,"48,6","51,0","51,5","-2,9",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1weBA7jih0rwuoFXs0hpTIbPTvd6zK_YI&export=download,https://drive.google.com/file/d/1weBA7jih0rwuoFXs0hpTIbPTvd6zK_YI/view?usp=sharing
CC,2017,Geral,Objetiva,1,Globalização e política internacional.,,,,C,"34,6","38,6","34,0","0,6",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=184wJsVxgJyYm0G4FUDHRD6u7_FT02qJg&export=download,https://drive.google.com/file/d/184wJsVxgJyYm0G4FUDHRD6u7_FT02qJg/view?usp=sharing
CC,2017,Geral,Objetiva,2,"Vida urbana e vida rural; Relações de Trabalho; Ciência, tecnologia e sociedade.",,,,C,"76,9","58,4","51,6","25,3",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1s8YJxMRgY-2gWGQY2TqcHjuRf5hRPLa3&export=download,https://drive.google.com/file/d/1s8YJxMRgY-2gWGQY2TqcHjuRf5hRPLa3/view?usp=sharing
CC,2017,Geral,Objetiva,3,Meio ambiente; Responsabilidade social,,,,B,"61,5","44,1","42,4","19,1",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1fEY4Llabm05I8OioybHC8WInBtRmtuiI&export=download,https://drive.google.com/file/d/1fEY4Llabm05I8OioybHC8WInBtRmtuiI/view?usp=sharing
CC,2017,Geral,Objetiva,4,"Tecnologias de Informação e Comunicação; Ciência, tecnologia e sociedade.",,,,B,"76,9","76,4","72,8","4,1",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1gm2jbq0JZS8VGUlyMMWpMMUMIwDAjrDc&export=download,https://drive.google.com/file/d/1gm2jbq0JZS8VGUlyMMWpMMUMIwDAjrDc/view?usp=sharing
CC,2017,Geral,Objetiva,5,Inovação tecnológica; Meio ambiente,,,,C,"80,8","70,3","67,1","13,7",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1r12xYuJcV-2Q80ABzP-ztKfbsEKrjG5D&export=download,https://drive.google.com/file/d/1r12xYuJcV-2Q80ABzP-ztKfbsEKrjG5D/view?usp=sharing
CC,2017,Geral,Objetiva,6,Processos migratórios; Relações de Trabalho,,,,E,"92,3","89,7","87,6","4,7",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1c-kuP2WQBZPzT4vl99Attj_31xlyV5nd&export=download,https://drive.google.com/file/d/1c-kuP2WQBZPzT4vl99Attj_31xlyV5nd/view?usp=sharing
CC,2017,Geral,Objetiva,7,Cultura e arte.,,,,A,"46,2","40,6","37,9","8,3",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1P_mAI2t0vEIB6w481cWUbFqVnF_8TuTk&export=download,https://drive.google.com/file/d/1P_mAI2t0vEIB6w481cWUbFqVnF_8TuTk/view?usp=sharing
CC,2017,Geral,Objetiva,8,"Responsabilidade social; Ética, democracia e cidadania; sociodiversidade e multiculturalismo.",,,,D,"57,7","52,3","50,5","7,2",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1yYBnQWg5uo8-gQ_uRi6JWmoD6035-9NS&export=download,https://drive.google.com/file/d/1yYBnQWg5uo8-gQ_uRi6JWmoD6035-9NS/view?usp=sharing
CC,2017,Específica,Discursiva,D3,Algoritmos e Estruturas de Dados.,Algoritmos e Estruturas de Dados,,,-,"43,8","30,1","24,6","19,2",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1c4btXDVFxqLMg9PdiiF5EL-UTccoiAls&export=download,https://drive.google.com/file/d/1c4btXDVFxqLMg9PdiiF5EL-UTccoiAls/view?usp=sharing
CC,2017,Específica,Discursiva,D4,Engenharia de Software e Interação Homem-Computador.,Engenharia de Software e Interação Homem-Computador,,,-,"28,8","29,3","26,0","2,8",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1kMh1Na9B7eK07GhI9S2_puKBwWuNTRHz&export=download,https://drive.google.com/file/d/1kMh1Na9B7eK07GhI9S2_puKBwWuNTRHz/view?usp=sharing
CC,2017,Específica,Discursiva,D5,Teoria dos Grafos. Algoritmos e Estruturas de Dados.,Teoria dos Grafos,Algoritmos e Estruturas de Dados,,-,"64,6","42,3","34,7","29,9",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1H6obIRtFXGiOBrnP86v5ARiwJs6mZFzP&export=download,https://drive.google.com/file/d/1H6obIRtFXGiOBrnP86v5ARiwJs6mZFzP/view?usp=sharing
CC,2017,Específica,Objetiva,9,Algoritmos e Estruturas de Dados.,Algoritmos e Estruturas de Dados,,,A,"38,5","42,0","38,1","0,4",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1uChPGvBzddnsw43iYkJkHw7JG9pC8H7z&export=download,https://drive.google.com/file/d/1uChPGvBzddnsw43iYkJkHw7JG9pC8H7z/view?usp=sharing
CC,2017,Específica,Objetiva,10,Engenharia de Software e Interação Homem-Computador.,Engenharia de Software e Interação Homem-Computador,,,C,"11,5","22,2","19,2","-7,7",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1KzfiVr039vr_M1QkEFy9o0NUhN63Rktg&export=download,https://drive.google.com/file/d/1KzfiVr039vr_M1QkEFy9o0NUhN63Rktg/view?usp=sharing
CC,2017,Específica,Objetiva,11,Paradigmas de Linguagens de Programação.,Paradigmas de Linguagens de Programação,,,E,"65,4","57,7","50,4","15,0",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1QwaIOonAQjAyqD8_6h7ZlmEJsPeBiimq&export=download,https://drive.google.com/file/d/1QwaIOonAQjAyqD8_6h7ZlmEJsPeBiimq/view?usp=sharing
CC,2017,Específica,Objetiva,12,Arquitetura de Computadores e Sistemas Operacionais.,Arquitetura de Computadores e Sistemas Operacionais,,,C,"46,2","48,3","47,4","-1,2",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1NC93Qp48I5MtFTiKkZ7z1K08rMVH33RF&export=download,https://drive.google.com/file/d/1NC93Qp48I5MtFTiKkZ7z1K08rMVH33RF/view?usp=sharing
CC,2017,Específica,Objetiva,13,Sistemas Digitais.,Sistemas Digitais,,,B,"69,2","62,1","56,4","12,8",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1D6hji3FTorvOL9wl0QWlAzau4xaBkp-j&export=download,https://drive.google.com/file/d/1D6hji3FTorvOL9wl0QWlAzau4xaBkp-j/view?usp=sharing
CC,2017,Específica,Objetiva,14,Lógica e Matemática Discreta.,Lógica e Matemática Discreta,,,C,"38,5","39,9","39,9","-1,4",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1oi9uzZlUAwvN1yLWa_fDMvRFhNBwuj7d&export=download,https://drive.google.com/file/d/1oi9uzZlUAwvN1yLWa_fDMvRFhNBwuj7d/view?usp=sharing
CC,2017,Específica,Objetiva,15,Redes de Computadores.,Redes de Computadores,,,D,"26,9","28,2","25,9","1,0",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1-66ZydQqX8fC9dWs9w5U1J-I0cDURwKM&export=download,https://drive.google.com/file/d/1-66ZydQqX8fC9dWs9w5U1J-I0cDURwKM/view?usp=sharing
CC,2017,Específica,Objetiva,16,"Ética, Computador e Sociedade.","Ética, Computador e Sociedade",,,E,"69,2","69,4","66,0","3,2",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1nM43UTTFjG6WC3-wzNvqeq4eVrkDiI6m&export=download,https://drive.google.com/file/d/1nM43UTTFjG6WC3-wzNvqeq4eVrkDiI6m/view?usp=sharing
CC,2017,Específica,Objetiva,17,Inteligência Artificial e Computacional.,Inteligência Artificial e Computacional,,,A,"88,5","81,5","79,7","8,8",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1XK_J9N-t_bhjfJGzF6Rpb19iqjWVsTih&export=download,https://drive.google.com/file/d/1XK_J9N-t_bhjfJGzF6Rpb19iqjWVsTih/view?usp=sharing
CC,2017,Específica,Objetiva,18,Algoritmos e Estruturas de Dados.,Algoritmos e Estruturas de Dados,,,D,"46,2","39,7","38,1","8,1",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1orLBABDaS05vWQ30kUencUe0dkgk0nVY&export=download,https://drive.google.com/file/d/1orLBABDaS05vWQ30kUencUe0dkgk0nVY/view?usp=sharing
CC,2017,Específica,Objetiva,19,Banco de Dados.,Banco de Dados,,,E,"34,6","60,5","58,9","-24,3",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1eGbarKF9KAK2V4-1PAooFsNM5N7JJP6d&export=download,https://drive.google.com/file/d/1eGbarKF9KAK2V4-1PAooFsNM5N7JJP6d/view?usp=sharing
CC,2017,Específica,Objetiva,20,Redes de Computadores.,Redes de Computadores,,,D,"73,1","64,7","60,9","12,2",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1EGfuBex2hzRQU9JrfpNX_NI0ofdyygJE&export=download,https://drive.google.com/file/d/1EGfuBex2hzRQU9JrfpNX_NI0ofdyygJE/view?usp=sharing
CC,2017,Específica,Objetiva,21,Lógica e Matemática Discreta.,Lógica e Matemática Discreta,,,-,-,-,-,-,http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1GSjwDiXzW2ma0pYkrJNu5oVXkQATFy5h&export=download,https://drive.google.com/file/d/1GSjwDiXzW2ma0pYkrJNu5oVXkQATFy5h/view?usp=sharing
CC,2017,Específica,Objetiva,22,Fundamentos e Técnicas de Programação.,Fundamentos e Técnicas de Programação,,,C,"69,2","57,4","52,5","16,7",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1sRF4atbMsubbZ4fF96obSwiI9YET8Hq7&export=download,https://drive.google.com/file/d/1sRF4atbMsubbZ4fF96obSwiI9YET8Hq7/view?usp=sharing
CC,2017,Específica,Objetiva,23,Teoria da Computação.,Teoria da Computação,,,A,"19,2","20,8","18,6","0,6",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1viHnV8fEhQH-7rtLNaHdp47t5p6FPtkk&export=download,https://drive.google.com/file/d/1viHnV8fEhQH-7rtLNaHdp47t5p6FPtkk/view?usp=sharing
CC,2017,Específica,Objetiva,24,Teoria dos Grafos. Algoritmos e Estruturas de Dados.,Teoria dos Grafos,Algoritmos e Estruturas de Dados,,E,"46,2","31,7","31,4","14,8",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=10LnLyHooUXOMQj4CBNGW665py-NSnTcv&export=download,https://drive.google.com/file/d/10LnLyHooUXOMQj4CBNGW665py-NSnTcv/view?usp=sharing
CC,2017,Específica,Objetiva,25,Teoria da Computação. Algoritmos e Estruturas de Dados.,Teoria da Computação,Algoritmos e Estruturas de Dados,,-,-,-,-,-,http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1jg2hr0Y68GMIl87-VaB13uAfUK0nbgZk&export=download,https://drive.google.com/file/d/1jg2hr0Y68GMIl87-VaB13uAfUK0nbgZk/view?usp=sharing
CC,2017,Específica,Objetiva,26,Computação Gráfica e Processamento de Imagem.,Computação Gráfica e Processamento de Imagem,,,-,-,-,-,-,http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1MJuuvgDZZ7anYPiufsm6EBjaMUzhTJE8&export=download,https://drive.google.com/file/d/1MJuuvgDZZ7anYPiufsm6EBjaMUzhTJE8/view?usp=sharing
CC,2017,Específica,Objetiva,27,Computação Gráfica e Processamento de Imagem.,Computação Gráfica e Processamento de Imagem,,,B,"34,6","39,8","34,8","-0,2",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=19vBMpEV69GiXypF6egMwgsqCUrNvShWr&export=download,https://drive.google.com/file/d/19vBMpEV69GiXypF6egMwgsqCUrNvShWr/view?usp=sharing
CC,2017,Específica,Objetiva,28,Engenharia de Software e Interação Homem-Computador.,Engenharia de Software e Interação Homem-Computador,,,D,"53,8","66,2","62,7","-8,9",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1zmlYgifTwmLl7UulXrpD4UrTcx9UHyrP&export=download,https://drive.google.com/file/d/1zmlYgifTwmLl7UulXrpD4UrTcx9UHyrP/view?usp=sharing
CC,2017,Específica,Objetiva,29,Arquitetura de Computadores e Sistemas Operacionais.,Arquitetura de Computadores e Sistemas Operacionais,,,E,"57,7","28,0","25,9","31,8",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1l5BaPp2AjZavTcuL1z3VwmFyZ4WQUuXV&export=download,https://drive.google.com/file/d/1l5BaPp2AjZavTcuL1z3VwmFyZ4WQUuXV/view?usp=sharing
CC,2017,Específica,Objetiva,30,Compiladores.,Compiladores,,,B,"42,3","44,8","39,8","2,5",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1wHUCpeGB-QSQIVOGgDeIxS1zY9QVfZJ4&export=download,https://drive.google.com/file/d/1wHUCpeGB-QSQIVOGgDeIxS1zY9QVfZJ4/view?usp=sharing
CC,2017,Específica,Objetiva,31,Sistemas Distribuídos.,Sistemas Distribuídos,,,E,"69,2","41,2","33,3","35,9",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=16PBq5RTFaBjotBhs5sgTrzooT0BwLZgg&export=download,https://drive.google.com/file/d/16PBq5RTFaBjotBhs5sgTrzooT0BwLZgg/view?usp=sharing
CC,2017,Específica,Objetiva,32,Inteligência Artificial e Computacional.,Inteligência Artificial e Computacional,,,B,"38,5","38,1","37,7","0,8",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1uKULQWSGmtQhNjEC2yBJLMuLwDODcHqm&export=download,https://drive.google.com/file/d/1uKULQWSGmtQhNjEC2yBJLMuLwDODcHqm/view?usp=sharing
CC,2017,Específica,Objetiva,33,Teoria da Computação. Algoritmos e Estruturas de Dados.,Teoria da Computação,Algoritmos e Estruturas de Dados,,D,"26,9","29,7","28,9","-2,0",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1qMoZ81-37vZ0Z8aCiKxG8_jp_htuGDVW&export=download,https://drive.google.com/file/d/1qMoZ81-37vZ0Z8aCiKxG8_jp_htuGDVW/view?usp=sharing
CC,2017,Específica,Objetiva,34,Banco de Dados.,Banco de Dados,,,A,"26,9","20,6","20,5","6,4",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1LqgH7QFteBF-LW8bHIlZ_H-JtBDDcfIa&export=download,https://drive.google.com/file/d/1LqgH7QFteBF-LW8bHIlZ_H-JtBDDcfIa/view?usp=sharing
CC,2017,Específica,Objetiva,35,Arquitetura de Computadores e Sistemas Operacionais Sistemas Distribuídos.,Arquitetura de Computadores e Sistemas Operacionais,Sistemas Distribuídos,,E,"42,3","34,9","31,0","11,3",http://download.inep.gov.br/educacao_superior/enade/provas/2017/03_CIE_COM_BACHAREL_BAIXA.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2017/Ciencia_da_Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2017/relatorio/cursos/40040058243169070000013881.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1LeKMCYp2OzXVYrmFwVbTxEDCmG9ipg9K&export=download,https://drive.google.com/file/d/1LeKMCYp2OzXVYrmFwVbTxEDCmG9ipg9K/view?usp=sharing
